SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
1884177N17124,1884,14,WP,MM,NOT_NAMED,1884-06-29 21:00:00,NR,26.1008,121.959, , , ,main,108,108,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26.1008,121.959,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,59
1884177N17124,1884,14,WP,MM,NOT_NAMED,1884-06-30 00:00:00,NR,26.3902,122.603, , , ,main,167,167,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26.3902,122.603,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,66
1884177N17124,1884,14,WP,MM,NOT_NAMED,1884-06-30 03:00:00,NR,26.6266,123.274, , , ,main,221,221,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26.6266,123.274,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,69
1884177N17124,1884,14,WP,MM,NOT_NAMED,1884-06-30 04:00:00,NR,26.7000,123.500, , , ,main,241, ,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26.7000,123.500,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,70
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-03 16:00:00,NR,16.1000,125.200, , , ,main,254,243,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.1000,125.200,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,272
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-03 18:00:00,NR,16.1115,124.877, , , ,main,243,221,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.1115,124.877,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,272
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-03 21:00:00,NR,16.1303,124.382, , , ,main,221,168,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.1303,124.382,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,273
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-04 00:00:00,NR,16.1542,123.862, , , ,main,168,115,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.1542,123.862,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,273
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-04 03:00:00,NR,16.1867,123.299, , , ,main,115,96,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.1867,123.299,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,274
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-04 04:00:00,NR,16.2000,123.100, , , ,main,96,53,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.2000,123.100,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,274
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-04 06:00:00,NR,16.2311,122.683, , , ,main,53,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.2311,122.683,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,275
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-04 09:00:00,NR,16.2900,122.031, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.2900,122.031,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,276
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-04 12:00:00,NR,16.3661,121.384, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.3661,121.384,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,278
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-04 15:00:00,NR,16.4627,120.783, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.4627,120.783,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,280
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-04 16:00:00,NR,16.5000,120.600, , , ,main,0,0,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.5000,120.600,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,284
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-04 18:00:00,NR,16.5822,120.274, , , ,main,0,10,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.5822,120.274,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,287
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-04 21:00:00,NR,16.7251,119.842, , , ,main,44,44,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.7251,119.842,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,291
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-05 00:00:00,NR,16.8829,119.461, , , ,main,74,79,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.8829,119.461,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,295
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-05 03:00:00,NR,17.0461,119.112, , , ,main,108,116,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.0461,119.112,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,296
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-05 04:00:00,NR,17.1000,119.000, , , ,main,123,123,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.1000,119.000,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,295
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-05 06:00:00,NR,17.1998,118.763, , , ,main,146,154,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.1998,118.763,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,295
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-05 09:00:00,NR,17.3496,118.428, , , ,main,186,193,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.3496,118.428,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,296
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-05 12:00:00,NR,17.4997,118.109, , , ,main,225,225,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.4997,118.109,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,297
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-05 15:00:00,NR,17.6499,117.801, , , ,main,257,264,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.6499,117.801,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,297
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-05 16:00:00,NR,17.7000,117.700, , , ,main,272,272,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.7000,117.700,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,299
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-05 18:00:00,NR,17.8077,117.499, , , ,main,296,296,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.8077,117.499,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,300
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-05 21:00:00,NR,17.9695,117.205, , , ,main,331,331,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.9695,117.205,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,299
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-06 00:00:00,NR,18.1233,116.910, , , ,main,364,364,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.1233,116.910,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,297
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-06 03:00:00,NR,18.2599,116.605, , , ,main,399,399,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.2599,116.605,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,294
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-06 04:00:00,NR,18.3000,116.500, , , ,main,409,409,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.3000,116.500,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,291
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-06 06:00:00,NR,18.3749,116.283, , , ,main,432,432,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.3749,116.283,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,288
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-06 09:00:00,NR,18.4685,115.946, , , ,main,456,446,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.4685,115.946,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,284
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-06 12:00:00,NR,18.5397,115.593, , , ,main,446,424,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.5397,115.593,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,280
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-06 15:00:00,NR,18.5886,115.226, , , ,main,424,422,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.5886,115.226,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,277
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-06 16:00:00,NR,18.6000,115.100, , , ,main,422,418,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.6000,115.100,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,273
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-06 18:00:00,NR,18.6060,114.873, , , ,main,418,384,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.6060,114.873,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,270
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-06 21:00:00,NR,18.5961,114.521, , , ,main,384,344,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.5961,114.521,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,268
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-07 00:00:00,NR,18.5833,114.130, , , ,main,344,304,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.5833,114.130,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,270
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-07 03:00:00,NR,18.5898,113.672, , , ,main,304,285,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.5898,113.672,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,272
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-07 04:00:00,NR,18.6000,113.500, , , ,main,285,247,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.6000,113.500,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,273
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-07 06:00:00,NR,18.6182,113.102, , , ,main,247,178,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.6182,113.102,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,274
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-07 09:00:00,NR,18.6698,112.435, , , ,main,178,114,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.6698,112.435,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,277
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-07 12:00:00,NR,18.7669,111.727, , , ,main,114,43,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.7669,111.727,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,281
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-07 15:00:00,NR,18.9285,111.025, , , ,main,43,21,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.9285,111.025,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,285
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-07 16:00:00,NR,19.0000,110.800, , , ,main,21,0,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.0000,110.800,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,292
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-07 18:00:00,NR,19.1720,110.372, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.1720,110.372,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,297
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-07 21:00:00,NR,19.4908,109.775, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.4908,109.775,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,302
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-08 00:00:00,NR,19.8625,109.216, , , ,main,15,15,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.8625,109.216,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,307
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-08 03:00:00,NR,20.2637,108.678, , , ,main,83,91,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.2637,108.678,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,309
1884186N16125,1884,16,WP,MM,NOT_NAMED,1884-07-08 04:00:00,NR,20.4000,108.500, , , ,main,107, ,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.4000,108.500,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,309
